sample_id,dataset,label,func_name,strategy,total_lines,suspicious_lines,task1_score,task2_score,task3_score,task4_score,V_score,mtd_verdict,T_score,alc_decision,trust_level,diagnosis_run,error_source,outlier_task,dominant_cwe,conflict_pattern,repair_run,patch_generated,repair_cwe,repair_error_source
11291,bigvul,0,stream_check_done,heuristic,18,0,0.0,0.9925,0.0,0.4917,0.0224,NON_VULNERABLE,0.6891,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11292,bigvul,0,iwpvt_default_malloc,heuristic,7,1,0.755,0.9989,0.1143,0.55,0.0035,NON_VULNERABLE,0.7523,trustworthy,MODERATE,NO,,,,,NO,,,
11293,bigvul,0,nfs_callback_up,heuristic,43,1,0.615,0.9649,0.0,0.4012,0.0203,NON_VULNERABLE,0.739,trustworthy,MODERATE,NO,,,,,NO,,,
11294,bigvul,0,CIFS_SessSetup,heuristic,34,2,0.28,0.991,0.0,0.397,0.028,NON_VULNERABLE,0.7297,trustworthy,MODERATE,NO,,,,,NO,,,
11295,bigvul,0,PHP_METHOD,heuristic,110,0,0.3,0.7665,0.0,0.3968,0.0496,NON_VULNERABLE,0.8881,trustworthy,HIGH,NO,,,,,NO,,,
11296,bigvul,0,unknown_11296,heuristic,10,0,0.0,0.7981,0.0,0.15,0.0121,NON_VULNERABLE,0.7544,trustworthy,MODERATE,NO,,,,,NO,,,
11297,bigvul,0,unknown_11297,heuristic,65,2,0.6675,0.8909,0.0,0.112,0.0218,NON_VULNERABLE,0.6734,untrustworthy,LOW,YES,FALSE_PATTERN,task2,CWE-120,SPLIT_DISAGREEMENT,YES,True,CWE-120,FALSE_PATTERN
11298,bigvul,0,unknown_11298,heuristic,21,0,0.0,0.9676,0.0,0.225,0.0147,NON_VULNERABLE,0.7006,trustworthy,MODERATE,NO,,,,,NO,,,
11299,bigvul,0,unknown_11299,heuristic,41,0,0.0,0.9209,0.0,0.15,0.0216,NON_VULNERABLE,0.7131,trustworthy,MODERATE,NO,,,,,NO,,,
11300,bigvul,0,wq_sig,heuristic,4,1,0.685,0.9997,0.15,0.475,0.0027,NON_VULNERABLE,0.7695,trustworthy,MODERATE,NO,,,,,NO,,,
11301,bigvul,0,XMLRPC_GetVersionString,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0056,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
11302,bigvul,0,ssl_calc_verify_ssl,heuristic,40,5,0.671,0.9592,0.0,0.535,0.0169,NON_VULNERABLE,0.7403,trustworthy,MODERATE,NO,,,,,NO,,,
11303,bigvul,0,unknown_11303,heuristic,23,2,0.615,0.9891,0.0,0.2544,0.0161,NON_VULNERABLE,0.7201,trustworthy,MODERATE,NO,,,,,NO,,,
11304,bigvul,0,unknown_11304,heuristic,3,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11305,bigvul,0,unknown_11305,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0056,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
11306,bigvul,0,valid_master_desc,heuristic,19,1,0.615,0.9852,0.0,0.475,0.0188,NON_VULNERABLE,0.7365,trustworthy,MODERATE,NO,,,,,NO,,,
11307,bigvul,0,jsB_initregexp,heuristic,11,0,0.0,0.5168,0.0,0.2591,0.011,NON_VULNERABLE,0.9327,trustworthy,HIGH,NO,,,,,NO,,,
11308,bigvul,0,unknown_11308,heuristic,13,0,0.0,0.9961,0.0,0.15,0.0144,NON_VULNERABLE,0.6864,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11309,bigvul,0,unknown_11309,heuristic,9,0,0.0,0.9714,0.0,0.075,0.0122,NON_VULNERABLE,0.6892,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11310,bigvul,0,unknown_11310,heuristic,1,0,0.0,0.0,0.0,0.0,0.0039,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11311,bigvul,0,ipv4_pktinfo_prepare,heuristic,33,0,0.0,0.9455,0.0,0.2954,0.0204,NON_VULNERABLE,0.7098,trustworthy,MODERATE,NO,,,,,NO,,,
11312,bigvul,0,unknown_11312,heuristic,3,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11313,bigvul,0,if,heuristic,7,2,0.6675,0.9975,0.0,0.625,0.0217,NON_VULNERABLE,0.7304,trustworthy,MODERATE,NO,,,,,NO,,,
11314,bigvul,0,unknown_11314,heuristic,11,0,0.0,0.8872,0.0,0.075,0.0128,NON_VULNERABLE,0.7192,trustworthy,MODERATE,NO,,,,,NO,,,
11315,bigvul,0,unknown_11315,heuristic,3,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11316,bigvul,0,if,heuristic,8,0,0.0,0.6321,0.0,0.375,0.0085,NON_VULNERABLE,0.9,trustworthy,HIGH,NO,,,,,NO,,,
11317,bigvul,0,unknown_11317,heuristic,21,0,0.0,0.8983,0.0,0.075,0.0118,NON_VULNERABLE,0.7153,trustworthy,MODERATE,NO,,,,,NO,,,
11318,bigvul,0,if,heuristic,8,0,0.0,0.9305,0.0,0.3417,0.0195,NON_VULNERABLE,0.7147,trustworthy,MODERATE,NO,,,,,NO,,,
11319,bigvul,0,unknown_11319,heuristic,4,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11320,bigvul,0,unknown_11320,heuristic,14,0,0.0,0.9817,0.0,0.075,0.0118,NON_VULNERABLE,0.6854,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11321,bigvul,0,unknown_11321,heuristic,5,1,0.615,0.9997,0.0,0.315,0.0129,NON_VULNERABLE,0.7233,trustworthy,MODERATE,NO,,,,,NO,,,
11322,bigvul,0,if,heuristic,17,0,0.0,0.9049,0.0,0.1456,0.0157,NON_VULNERABLE,0.7184,trustworthy,MODERATE,NO,,,,,NO,,,
11323,bigvul,0,unknown_11323,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0056,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
11324,bigvul,0,unknown_11324,heuristic,42,10,0.615,0.9778,0.0,0.5857,0.0201,NON_VULNERABLE,0.7385,trustworthy,MODERATE,NO,,,,,NO,,,
11325,bigvul,0,switch,heuristic,75,0,0.0,0.8816,0.0,0.439,0.0229,NON_VULNERABLE,0.7743,trustworthy,MODERATE,NO,,,,,NO,,,
11326,bigvul,0,xilinx_ethlite_reset,heuristic,6,0,0.0,0.7364,0.0,0.475,0.0088,NON_VULNERABLE,0.8119,trustworthy,HIGH,NO,,,,,NO,,,
11327,bigvul,0,unknown_11327,heuristic,10,0,0.0,0.9592,0.0,0.15,0.0136,NON_VULNERABLE,0.6996,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11328,bigvul,0,unknown_11328,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0056,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
11329,bigvul,0,afiucv_hs_callback_rx,heuristic,38,0,0.0,0.9656,0.0,0.3829,0.0226,NON_VULNERABLE,0.7024,trustworthy,MODERATE,NO,,,,,NO,,,
11330,bigvul,0,f2fs_balance_fs,heuristic,22,0,0.0,0.7665,0.0,0.3682,0.0168,NON_VULNERABLE,0.8118,trustworthy,HIGH,NO,,,,,NO,,,
11331,bigvul,0,unknown_11331,heuristic,1,0,0.0,0.0,0.0,0.0,0.0039,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11332,bigvul,0,red_channel_client_release_sent_item,heuristic,8,0,0.0,0.9502,0.0,0.45,0.0183,NON_VULNERABLE,0.7048,trustworthy,MODERATE,NO,,,,,NO,,,
11333,bigvul,0,oz_free_urb_link,heuristic,7,0,0.0,0.8983,0.0,0.475,0.0138,NON_VULNERABLE,0.7669,trustworthy,MODERATE,NO,,,,,NO,,,
11334,bigvul,0,safe_close_,heuristic,7,0,0.0,0.6811,0.0,0.4928,0.0103,NON_VULNERABLE,0.877,trustworthy,HIGH,NO,,,,,NO,,,
11335,bigvul,0,history_service_observer_,heuristic,10,0,0.0,0.0,0.0,0.075,0.0053,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11336,bigvul,1,unknown_11336,ground_truth,7,1,0.7,0.9989,0.0,0.075,1.0,VULNERABLE,0.5965,untrustworthy,LOW,YES,FALSE_PATTERN,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,FALSE_PATTERN
11337,bigvul,0,xfrm_migrate_msgsize,heuristic,9,0,0.0,0.5889,0.0,0.475,0.0098,NON_VULNERABLE,0.8991,trustworthy,HIGH,NO,,,,,NO,,,
11338,bigvul,0,SetMetrics,heuristic,4,0,0.0,0.0,0.0,0.375,0.0053,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11339,bigvul,0,if,heuristic,28,0,0.0,0.9519,0.0,0.3078,0.023,NON_VULNERABLE,0.7077,trustworthy,MODERATE,NO,,,,,NO,,,
11340,bigvul,0,unknown_11340,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0081,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
11341,bigvul,0,unknown_11341,heuristic,10,0,0.0,0.9592,0.0,0.075,0.0147,NON_VULNERABLE,0.6936,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11342,bigvul,0,unknown_11342,heuristic,7,0,0.0,0.8983,0.0,0.15,0.0159,NON_VULNERABLE,0.721,trustworthy,MODERATE,NO,,,,,NO,,,
11343,bigvul,0,if,heuristic,8,4,0.615,0.9991,0.0,0.625,0.0127,NON_VULNERABLE,0.7322,trustworthy,MODERATE,NO,,,,,NO,,,
11344,bigvul,0,nfs4_xdr_dec_renew,heuristic,12,0,0.0,0.8647,0.0,0.475,0.0132,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
11345,bigvul,0,nf_ct_net_init,heuristic,15,0,0.0,0.9918,0.0,0.315,0.0158,NON_VULNERABLE,0.6942,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11346,bigvul,0,unknown_11346,heuristic,45,0,0.0,0.9714,0.0,0.15,0.022,NON_VULNERABLE,0.6953,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11347,bigvul,0,oidc_authorization_response_match_state,heuristic,22,1,0.28,0.9621,0.0,0.3136,0.0303,NON_VULNERABLE,0.7367,trustworthy,MODERATE,NO,,,,,NO,,,
11348,bigvul,0,unknown_11348,heuristic,3,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11349,bigvul,0,thread_check_init,heuristic,4,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11350,bigvul,0,GetPSDPacketSize,heuristic,14,0,0.0,0.9897,0.0,0.4072,0.0184,NON_VULNERABLE,0.6938,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11351,bigvul,0,construct_alloc_key,heuristic,96,2,0.615,0.8111,0.0,0.2375,0.0363,NON_VULNERABLE,0.7644,trustworthy,MODERATE,NO,,,,,NO,,,
11352,bigvul,0,unknown_11352,heuristic,6,0,0.0,0.7364,0.0,0.075,0.0065,NON_VULNERABLE,0.7694,trustworthy,MODERATE,NO,,,,,NO,,,
11353,bigvul,1,pcnet_receive,heuristic,175,8,0.65,0.5992,0.0,0.6347,0.0722,NON_VULNERABLE,0.8417,trustworthy,HIGH,NO,,,,,NO,,,
11354,bigvul,0,TryBasicFormFill,heuristic,24,0,0.0,0.0,0.0,0.075,0.0057,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11355,bigvul,0,InsertComplexDoubleRow,heuristic,64,1,0.28,0.9179,0.0,0.3375,0.0316,NON_VULNERABLE,0.7513,trustworthy,MODERATE,NO,,,,,NO,,,
11356,bigvul,0,unknown_11356,heuristic,14,0,0.0,0.6811,0.0,0.075,0.0129,NON_VULNERABLE,0.84,trustworthy,HIGH,NO,,,,,NO,,,
11357,bigvul,0,unknown_11357,heuristic,10,0,0.0,0.9592,0.0,0.075,0.0125,NON_VULNERABLE,0.6936,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11358,bigvul,0,unknown_11358,heuristic,23,0,0.0,0.8243,0.0,0.15,0.0138,NON_VULNERABLE,0.7459,trustworthy,MODERATE,NO,,,,,NO,,,
11359,bigvul,0,unknown_11359,heuristic,8,0,0.0,0.9817,0.0,0.15,0.0129,NON_VULNERABLE,0.6916,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11360,bigvul,0,unknown_11360,heuristic,11,0,0.0,0.7665,0.0,0.075,0.0133,NON_VULNERABLE,0.7598,trustworthy,MODERATE,NO,,,,,NO,,,
11361,bigvul,0,if,heuristic,11,0,0.0,0.997,0.0,0.1841,0.0179,NON_VULNERABLE,0.6883,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11362,bigvul,0,unknown_11362,heuristic,5,0,0.0,0.7981,0.0,0.075,0.0067,NON_VULNERABLE,0.7495,trustworthy,MODERATE,NO,,,,,NO,,,
11363,bigvul,0,unknown_11363,heuristic,24,0,0.0,0.6321,0.0,0.15,0.015,NON_VULNERABLE,0.9054,trustworthy,HIGH,NO,,,,,NO,,,
11364,bigvul,0,if,heuristic,18,0,0.0,0.8144,0.0,0.2132,0.0141,NON_VULNERABLE,0.7516,trustworthy,MODERATE,NO,,,,,NO,,,
11365,bigvul,0,LockToOrigin,heuristic,3,0,0.0,0.0,0.0,0.475,0.0052,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11366,bigvul,0,pages_to_scan_store,heuristic,15,0,0.0,0.7981,0.0,0.475,0.0121,NON_VULNERABLE,0.7956,trustworthy,MODERATE,NO,,,,,NO,,,
11367,bigvul,0,unknown_11367,heuristic,12,0,0.0,0.7364,0.0,0.075,0.0135,NON_VULNERABLE,0.7694,trustworthy,MODERATE,NO,,,,,NO,,,
11368,bigvul,0,unknown_11368,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0056,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
11369,bigvul,0,if,heuristic,18,0,0.0,0.9305,0.0,0.2167,0.0182,NON_VULNERABLE,0.7132,trustworthy,MODERATE,NO,,,,,NO,,,
11370,bigvul,0,unknown_11370,heuristic,8,0,0.0,0.6321,0.0,0.075,0.0068,NON_VULNERABLE,0.8543,trustworthy,HIGH,NO,,,,,NO,,,
11371,bigvul,0,unknown_11371,heuristic,4,0,0.0,0.0,0.0,0.375,0.0057,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11372,bigvul,0,RecordDownloadCountWithSource,heuristic,8,0,0.0,0.0,0.0,0.225,0.0057,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11373,bigvul,0,unknown_11373,heuristic,10,0,0.0,0.7981,0.0,0.15,0.0118,NON_VULNERABLE,0.7544,trustworthy,MODERATE,NO,,,,,NO,,,
11374,bigvul,0,HasValidProcessForProcessGroup,heuristic,4,0,0.0,0.8647,0.0,0.475,0.0077,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
11375,bigvul,0,lsrc_del,heuristic,7,1,0.28,0.9997,0.0,0.4178,0.0186,NON_VULNERABLE,0.7271,trustworthy,MODERATE,NO,,,,,NO,,,
11376,bigvul,0,unknown_11376,heuristic,3,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11377,bigvul,0,udp_send_skb,heuristic,55,0,0.0,0.9455,0.0,0.3777,0.0231,NON_VULNERABLE,0.7091,trustworthy,MODERATE,NO,,,,,NO,,,
11378,bigvul,0,unknown_11378,heuristic,9,1,0.755,0.9997,0.0,0.4166,0.0063,NON_VULNERABLE,0.6647,untrustworthy,LOW,YES,AMBIGUOUS,task3,CWE-120,SPLIT_DISAGREEMENT,YES,True,CWE-120,AMBIGUOUS
11379,bigvul,0,unknown_11379,heuristic,4,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11380,bigvul,1,file_checksum,ground_truth,58,1,0.7,0.9165,0.031,0.3284,1.0,VULNERABLE,0.7093,trustworthy,MODERATE,NO,,,,,NO,,,
11381,bigvul,0,unknown_11381,heuristic,4,0,0.0,0.8647,0.0,0.075,0.0085,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
11382,bigvul,0,AddSession,heuristic,20,0,0.3,0.9093,0.0,0.33,0.0198,NON_VULNERABLE,0.7548,trustworthy,MODERATE,NO,,,,,NO,,,
11383,bigvul,0,unknown_11383,heuristic,8,0,0.0,0.8647,0.0,0.075,0.0117,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
11384,bigvul,0,main,heuristic,41,1,0.28,0.9209,0.0,0.225,0.0195,NON_VULNERABLE,0.7448,trustworthy,MODERATE,NO,,,,,NO,,,
11385,bigvul,0,llc_sk_reset,heuristic,23,0,0.0,0.9962,0.0,0.2837,0.0174,NON_VULNERABLE,0.6923,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11386,bigvul,0,write_boot_mem,heuristic,32,1,0.615,0.9857,0.0,0.55,0.0205,NON_VULNERABLE,0.7371,trustworthy,MODERATE,NO,,,,,NO,,,
11387,bigvul,0,if,heuristic,19,3,0.615,0.9992,0.0,0.625,0.0131,NON_VULNERABLE,0.7322,trustworthy,MODERATE,NO,,,,,NO,,,
11388,bigvul,0,kvm_create_dirty_bitmap,heuristic,15,0,0.0,0.986,0.0,0.315,0.0187,NON_VULNERABLE,0.6962,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11389,bigvul,0,iucv_sock_poll,heuristic,37,0,0.0,0.9515,0.0,0.2372,0.021,NON_VULNERABLE,0.7066,trustworthy,MODERATE,NO,,,,,NO,,,
11390,bigvul,0,unknown_11390,heuristic,32,1,0.755,0.9361,0.0187,0.15,0.0118,NON_VULNERABLE,0.6063,untrustworthy,LOW,YES,MISSED_VULN,task2,CWE-120,SPLIT_DISAGREEMENT,YES,True,CWE-120,MISSED_VULN
11391,bigvul,0,cma_connect_iw,heuristic,40,2,0.755,0.9817,0.0,0.45,0.0177,NON_VULNERABLE,0.6711,untrustworthy,LOW,YES,AMBIGUOUS,task3,CWE-120,SPLIT_DISAGREEMENT,YES,True,CWE-120,AMBIGUOUS
11392,bigvul,0,unknown_11392,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0056,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
11393,bigvul,0,IsDCX,heuristic,8,0,0.0,0.9933,0.0,0.475,0.0125,NON_VULNERABLE,0.6898,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11394,bigvul,0,link_path_walk,heuristic,79,5,0.615,0.868,0.0,0.619,0.0246,NON_VULNERABLE,0.7616,trustworthy,MODERATE,NO,,,,,NO,,,
11395,bigvul,0,unknown_11395,heuristic,11,0,0.0,0.9455,0.0,0.075,0.0152,NON_VULNERABLE,0.6985,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11396,bigvul,0,unknown_11396,heuristic,13,0,0.0,0.8422,0.0,0.075,0.0135,NON_VULNERABLE,0.7347,trustworthy,MODERATE,NO,,,,,NO,,,
11397,bigvul,0,cmsGetSupportedIntents,heuristic,20,2,0.615,0.9877,0.0,0.625,0.0174,NON_VULNERABLE,0.7349,trustworthy,MODERATE,NO,,,,,NO,,,
11398,bigvul,0,unknown_11398,heuristic,7,0,0.0,0.0,0.0,0.075,0.0049,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11399,bigvul,0,cleanup_cgroups,heuristic,10,2,0.615,0.9918,0.0,0.595,0.0147,NON_VULNERABLE,0.7349,trustworthy,MODERATE,NO,,,,,NO,,,
11400,bigvul,0,unknown_11400,heuristic,142,2,0.65,0.6759,0.0,0.3423,0.0365,NON_VULNERABLE,0.8956,trustworthy,HIGH,NO,,,,,NO,,,
11401,bigvul,0,LodePNGIText_init,heuristic,8,0,0.0,0.9933,0.0,0.375,0.0158,NON_VULNERABLE,0.6934,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11402,bigvul,0,unknown_11402,heuristic,3,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11403,bigvul,0,unknown_11403,heuristic,10,2,0.615,0.9983,0.0,0.39,0.0241,NON_VULNERABLE,0.7295,trustworthy,MODERATE,NO,,,,,NO,,,
11404,bigvul,0,unknown_11404,heuristic,15,1,0.28,0.9952,0.0,0.15,0.016,NON_VULNERABLE,0.7132,trustworthy,MODERATE,NO,,,,,NO,,,
11405,bigvul,0,unknown_11405,heuristic,115,0,0.0,0.7512,0.0,0.375,0.0435,NON_VULNERABLE,0.8153,trustworthy,HIGH,NO,,,,,NO,,,
11406,bigvul,0,if,heuristic,8,0,0.0,0.9714,0.0,0.2083,0.0143,NON_VULNERABLE,0.6986,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11407,bigvul,0,init_screen,heuristic,53,15,0.615,0.9511,0.0,0.625,0.0161,NON_VULNERABLE,0.7435,trustworthy,MODERATE,NO,,,,,NO,,,
11408,bigvul,0,unknown_11408,heuristic,20,0,0.0,0.9093,0.0,0.075,0.014,NON_VULNERABLE,0.7114,trustworthy,MODERATE,NO,,,,,NO,,,
11409,bigvul,0,unknown_11409,heuristic,16,0,0.0,0.9698,0.0,0.225,0.0178,NON_VULNERABLE,0.6998,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
11410,bigvul,0,unknown_11410,heuristic,26,0,0.0,0.4596,0.0,0.15,0.0145,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11411,bigvul,0,aesni_xts_enc,heuristic,4,0,0.0,0.0,0.0,0.475,0.0061,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11412,bigvul,0,comedi_init,heuristic,66,0,0.0,0.8377,0.0,0.225,0.0207,NON_VULNERABLE,0.7444,trustworthy,MODERATE,NO,,,,,NO,,,
11413,bigvul,0,unknown_11413,heuristic,4,0,0.0,0.8647,0.0,0.075,0.006,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
11414,bigvul,0,unknown_11414,heuristic,23,0,0.0,0.0,0.0,0.0,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11415,bigvul,0,unknown_11415,heuristic,6,0,0.0,0.0,0.0,0.075,0.0048,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11416,bigvul,0,netbk_fatal_tx_err,heuristic,6,0,0.0,0.7364,0.0,0.475,0.0088,NON_VULNERABLE,0.8119,trustworthy,HIGH,NO,,,,,NO,,,
11417,bigvul,0,comps_rtree_pair_destroy_v,heuristic,4,2,0.72,0.9997,0.0,1.0,0.027,NON_VULNERABLE,0.6909,untrustworthy,LOW,YES,MISSED_VULN,task3,CWE-416,SINGLE_LOW_OUTLIER,YES,True,CWE-416,MISSED_VULN
11418,bigvul,0,foveon_apply_curve,heuristic,5,1,0.615,0.9997,0.0,0.475,0.0212,NON_VULNERABLE,0.7327,trustworthy,MODERATE,NO,,,,,NO,,,
11419,bigvul,0,unknown_11419,heuristic,3,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11420,bigvul,0,xenvif_get,heuristic,4,0,0.0,0.8647,0.0,0.475,0.0082,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
11421,bigvul,0,if,heuristic,23,0,0.0,0.7512,0.0,0.2544,0.0161,NON_VULNERABLE,0.8192,trustworthy,HIGH,NO,,,,,NO,,,
11422,bigvul,0,unknown_11422,heuristic,11,0,0.0,0.0,0.0,0.075,0.0051,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11423,bigvul,0,out_get_buffer_size,heuristic,8,0,0.0,0.8647,0.0,0.475,0.0201,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
11424,bigvul,0,unknown_11424,heuristic,19,0,0.0,0.3436,0.0,0.075,0.0079,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
11425,bigvul,0,unknown_11425,heuristic,4,0,0.0,0.8647,0.0,0.075,0.0085,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
11426,bigvul,0,if,heuristic,9,1,0.28,0.9992,0.0,0.3417,0.0175,NON_VULNERABLE,0.7258,trustworthy,MODERATE,NO,,,,,NO,,,
11427,bigvul,0,unknown_11427,heuristic,6,0,0.0,0.9305,0.0,0.075,0.0111,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
11428,bigvul,1,GetProcessIdToFilterMap,ground_truth,4,3,0.7,0.9997,0.0,0.075,1.0,VULNERABLE,0.5962,untrustworthy,LOW,YES,FALSE_PATTERN,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,FALSE_PATTERN
11429,bigvul,0,nfs41_proc_reclaim_complete,heuristic,40,2,0.5975,0.9817,0.0,0.33,0.0269,NON_VULNERABLE,0.7309,trustworthy,MODERATE,NO,,,,,NO,,,
11430,bigvul,0,unknown_11430,heuristic,32,0,0.0,0.8946,0.0,0.15,0.0136,NON_VULNERABLE,0.7222,trustworthy,MODERATE,NO,,,,,NO,,,
11431,bigvul,1,SetImePropertyActivated,ground_truth,9,2,0.7,0.9952,0.0,0.475,1.0,VULNERABLE,0.6909,untrustworthy,LOW,YES,AMBIGUOUS,task3,,SPLIT_DISAGREEMENT,YES,True,unknown,AMBIGUOUS
